user_id,role,target_date,days_visible,timeline
SUB301,Teller,2026-09-21,1,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.222 | known_ip=1
2026-09-22 16:56:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-23 09:06:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-23 09:34:59 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-23 10:54:06 | event=customer_access | records=1 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.191 | known_ip=1
2026-09-23 11:01:39 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-23 11:11:07 | event=customer_access | records=4 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.191 | known_ip=1
2026-09-23 16:28:48 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-23 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 09:20:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 09:55:59 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 15:12:08 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 15:55:38 | event=customer_access | records=5 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.191 | known_ip=1
2026-09-24 16:02:39 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 16:38:40 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 16:56:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1"
SUB324,Manager,2026-09-25,5,"2026-09-21 09:19:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-21 10:23:03 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-21 11:05:49 | event=download | records=0 | download=18 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-21 12:56:50 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-21 14:04:59 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-21 14:06:04 | event=download | records=0 | download=8 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-21 15:18:27 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-21 16:32:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-22 09:19:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-22 10:00:09 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-22 10:28:25 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-22 11:03:08 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-22 11:03:42 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.191 | known_ip=1
2026-09-22 11:43:14 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-22 11:49:11 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-22 15:23:53 | event=customer_access | records=4 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.191 | known_ip=1
2026-09-22 16:50:23 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-22 16:56:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-23 09:06:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-23 09:34:59 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-23 10:54:06 | event=customer_access | records=1 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.191 | known_ip=1
2026-09-23 11:01:39 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-23 11:11:07 | event=customer_access | records=4 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.191 | known_ip=1
2026-09-23 16:28:48 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-23 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 09:20:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 09:55:59 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 15:12:08 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 15:55:38 | event=customer_access | records=5 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.191 | known_ip=1
2026-09-24 16:02:39 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 16:38:40 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-24 16:56:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-25 09:03:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-25 09:05:30 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-25 09:15:00 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-25 11:39:37 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-25 11:44:27 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-25 12:25:27 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-25 13:14:48 | event=customer_access | records=4 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.191 | known_ip=1
2026-09-25 15:39:17 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-25 16:26:55 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-25 16:35:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1
2026-09-25 16:35:50 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.3.191 | known_ip=1"
SUB325,Manager,2026-09-21,1,"2026-09-21 09:08:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 09:37:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 11:53:22 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:01:13 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:09:08 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:33:48 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:38:40 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 13:28:38 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 14:51:30 | event=download | records=0 | download=17 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 16:40:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1"
SUB325,Manager,2026-09-22,2,"2026-09-21 09:08:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 09:37:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 11:53:22 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:01:13 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:09:08 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:33:48 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:38:40 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 13:28:38 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 14:51:30 | event=download | records=0 | download=17 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 16:40:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 09:11:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 09:56:15 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 12:14:55 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 14:43:51 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 15:17:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 16:44:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 16:56:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1"
SUB325,Manager,2026-09-23,3,"2026-09-21 09:08:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 09:37:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 11:53:22 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:01:13 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:09:08 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:33:48 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:38:40 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 13:28:38 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 14:51:30 | event=download | records=0 | download=17 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 16:40:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 09:11:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 09:56:15 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 12:14:55 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 14:43:51 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 15:17:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 16:44:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 16:56:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 09:03:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 09:56:38 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 10:37:33 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 12:36:09 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 12:38:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 13:04:59 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 13:12:18 | event=download | records=0 | download=16 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-23 14:52:53 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 16:31:47 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 16:55:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1"
SUB325,Manager,2026-09-24,4,"2026-09-21 09:08:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 09:37:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 11:53:22 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:01:13 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:09:08 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:33:48 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:38:40 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 13:28:38 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 14:51:30 | event=download | records=0 | download=17 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 16:40:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 09:11:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 09:56:15 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 12:14:55 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 14:43:51 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 15:17:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 16:44:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 16:56:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 09:03:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 09:56:38 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 10:37:33 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 12:36:09 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 12:38:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 13:04:59 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 13:12:18 | event=download | records=0 | download=16 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-23 14:52:53 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 16:31:47 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 16:55:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 09:14:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 10:12:24 | event=download | records=0 | download=6 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 10:37:51 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 10:40:09 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 10:57:38 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 15:02:28 | event=download | records=0 | download=19 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 15:55:08 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1"
SUB325,Manager,2026-09-25,5,"2026-09-21 09:08:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 09:37:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 11:53:22 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:01:13 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:09:08 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:33:48 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 12:38:40 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 13:28:38 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 14:51:30 | event=download | records=0 | download=17 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-21 16:40:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 09:11:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 09:56:15 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 12:14:55 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 14:43:51 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 15:17:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-22 16:44:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-22 16:56:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 09:03:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 09:56:38 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 10:37:33 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 12:36:09 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 12:38:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 13:04:59 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 13:12:18 | event=download | records=0 | download=16 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-23 14:52:53 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 16:31:47 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-23 16:55:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 09:14:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 10:12:24 | event=download | records=0 | download=6 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 10:37:51 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 10:40:09 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 10:57:38 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 15:02:28 | event=download | records=0 | download=19 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 15:55:08 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-24 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 09:12:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 10:43:49 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 10:52:23 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 11:42:58 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.2.44 | known_ip=1
2026-09-25 13:50:02 | event=download | records=0 | download=19 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 13:57:51 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 14:02:45 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 14:47:43 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 15:57:33 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 16:35:42 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 16:37:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1
2026-09-25 16:41:13 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.44 | known_ip=1"
SUB326,Manager,2026-09-21,1,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 10:17:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 11:13:59 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 11:18:50 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:14:17 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:26:32 | event=download | records=0 | download=19 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:35:25 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:47:15 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 13:11:01 | event=download | records=0 | download=12 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:27:03 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:39:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:53:04 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1"
SUB326,Manager,2026-09-22,2,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 10:17:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 11:13:59 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 11:18:50 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:14:17 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:26:32 | event=download | records=0 | download=19 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:35:25 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:47:15 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 13:11:01 | event=download | records=0 | download=12 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:27:03 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:39:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:53:04 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
